item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
Arai Corsair-X Solid Adult Street Motorcycle Helmet - Black/Small		0929AF5ZV8L	010115938	869.95	8	2023-09-29 09:42:38 PDT		y	1			11				B084KRC9GP						B084KRC9GP			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Solid Adult Street Motorcycle Helmet - Black/Medium		0929AF4ABE7	010115939	869.95	18	2023-09-29 09:42:38 PDT		y	1			11				B084KLT57X						B084KLT57X			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Solid Adult Street Motorcycle Helmet - Black/Large		0929AF4U5B1	010115940	869.95	11	2023-09-29 09:42:38 PDT		y	1			11				B084KGYVKR						B084KGYVKR			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Solid Adult Street Motorcycle Helmet - Black/X-Large		0929AF61G7N	010115941	869.95	7	2023-09-29 09:42:38 PDT		y	1			11				B084KHHQT5						B084KHHQT5			0	DEFAULT	Migrated Template	Active
Arai Corsair-X Solid Adult Street Motorcycle Helmet - Black / 2X-Large		0929AF8W95K	010115942	869.95	4	2023-09-29 09:42:38 PDT		y	1			11				B084KP8TP1						B084KP8TP1			0	DEFAULT	Migrated Template	Active
Arai Corsair-X RC Adult Street Motorcycle Helmet - Black/Medium		1003ANZ086Y	010115944	4095.95	1	2023-10-03 04:27:27 PDT		y	1			11				B085RJ4J2Q						B085RJ4J2Q			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Black Frost/X-Small		1003ANWJ36N	010115947	719.95	26	2023-10-03 04:32:39 PDT		y	1			11				B081SBTLG2						B081SBTLG2			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Black Frost/Medium		1003ANZ5DMK	010115949	719.95	7	2023-10-03 04:32:39 PDT		y	1			11				B081S7X5RX						B081S7X5RX			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Black Frost/Large		1003ANWJDO3	010115950	719.95	27	2023-10-03 04:32:39 PDT		y	1			11				B081S9VSYM						B081S9VSYM			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Black Frost / 2X-Large		1003ANQIN2P	010115952	719.95	8	2023-10-03 04:32:39 PDT		y	1			11				B082P3C856						B082P3C856			0	DEFAULT	Migrated Template	Active
Arai Signet-X US Flag Men's Street Motorcycle Helmet - Black Frost / Small		1003ANQ7TE8	010115954	849.95	24	2023-10-03 04:19:06 PDT		y	1			11				B07226PPM8						B07226PPM8			0	DEFAULT	Migrated Template	Active
Arai Helmets XF-1-806570 Signet-X Solid Helmet, Distinct Name: Pearl Black, Gender: Mens/Unisex, Helmet Category: Street, Helmet Type: Full-face Helmets, Primary Color: Black, Size: XS		1003AO0YHEL	010115955	849.95	23	2023-10-03 04:19:06 PDT		y	1			11				B07226QLRW						B07226QLRW			0	DEFAULT	Migrated Template	Active
Arai Signet-X Oriental-2 Adult Street Motorcycle Helmet - Black/X-Small		1003ANS9BYY	010115959	849.95	13	2023-10-03 04:19:06 PDT		y	1			11				B0841VBRS9						B0841VBRS9			0	DEFAULT	Migrated Template	Active
Arai Signet-X Oriental-2 Adult Street Motorcycle Helmet - Black/Small		1003ANQ9N6K	010115960	849.95	23	2023-10-03 04:19:06 PDT		y	1			11				B0841VXPD8						B0841VXPD8			0	DEFAULT	Migrated Template	Active
Arai Signet-X Oriental-2 Adult Street Motorcycle Helmet - Black/Medium		1003ANS98Y7	010115961	849.95	28	2023-10-03 04:19:06 PDT		y	1			11				B0841VF4B8						B0841VF4B8			0	DEFAULT	Migrated Template	Active
Arai Signet-X Oriental-2 Adult Street Motorcycle Helmet - Black/Large		1003ANS949M	010115962	849.95	25	2023-10-03 04:19:06 PDT		y	1			11				B0841VGFLT						B0841VGFLT			0	DEFAULT	Migrated Template	Active
Arai Signet-X Oriental-2 Adult Street Motorcycle Helmet - Black/X-Large		1003ANTGZCW	010115963	849.95	25	2023-10-03 04:19:06 PDT		y	1			11				B0841VTHNM						B0841VTHNM			0	DEFAULT	Migrated Template	Active
Arai Signet-X Oriental-2 Adult Street Motorcycle Helmet - Black / 2X-Large		1003ANQC7EU	010115964	849.95	12	2023-10-03 04:19:06 PDT		y	1			11				B0841VHYWG						B0841VHYWG			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Diamond White/X-Small		1003ANSB5QY	010115965	719.95	3	2023-10-03 04:32:39 PDT		y	1			11				B085VPBCSP						B085VPBCSP			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Diamond White/Small		1003ANW9SMF	010115966	719.95	10	2023-10-03 04:32:39 PDT		y	1			11				B081SCC1TH						B081SCC1TH			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Diamond White/Medium		1003ANWG472	010115967	719.95	17	2023-10-03 04:32:39 PDT		y	1			11				B085VVW1RX						B085VVW1RX			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Diamond White / 2X-Large		1003AO0KNS4	010115970	719.95	6	2023-10-03 04:32:39 PDT		y	1			11				B081SCP4MV						B081SCP4MV			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Diamond Black/X-Small		1003ANYYV7Z	010115971	719.95	8	2023-10-03 04:32:39 PDT		y	1			11				B085VSKP83						B085VSKP83			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Diamond Black/Small		1003ANTJ5VC	010115972	719.95	6	2023-10-03 04:32:39 PDT		y	1			11				B085VSYF41						B085VSYF41			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Diamond Black/Large		1003ANWJU8B	010115974	719.95	20	2023-10-03 04:32:39 PDT		y	1			11				B084ZW1RV4						B084ZW1RV4			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Diamond Black / 2X-Large		1003ANWK8D8	010115976	719.95	4	2023-10-03 04:32:39 PDT		y	1			11				B085VHSM7P						B085VHSM7P			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Aluminum Silver/X-Small		1003ANWKMUB	010115977	719.95	6	2023-10-03 04:32:39 PDT		y	1			11				B084ZTVDKH						B084ZTVDKH			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Aluminum Silver/Small		1003ANY8A6E	010115978	719.95	4	2023-10-03 04:32:39 PDT		y	1			11				B081SC4XK9						B081SC4XK9			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Aluminum Silver/Medium		1003ANQDCEN	010115979	719.95	15	2023-10-03 04:32:39 PDT		y	1			11				B081SBFKCM						B081SBFKCM			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Aluminum Silver/Large		1003ANQHBKK	010115980	719.95	10	2023-10-03 04:32:39 PDT		y	1			11				B085VVBZ4T						B085VVBZ4T			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Aluminum Silver / 2X-Large		1003ANVW8SW	010115982	719.95	3	2023-10-03 04:32:39 PDT		y	1			11				B082P4PC22						B082P4PC22			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Fluorescent Yellow/X-Small		1003ANQI3LC	010115983	729.95	7	2023-10-03 04:32:39 PDT		y	1			11				B085VJWHQ9						B085VJWHQ9			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Fluorescent Yellow/Small		1003AO3SKRD	010115984	729.95	7	2023-10-03 04:32:39 PDT		y	1			11				B081SCPCQH						B081SCPCQH			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Fluorescent Yellow/Medium		1003ANWK9UX	010115985	729.95	4	2023-10-03 04:32:39 PDT		y	1			11				B085VRYXB5						B085VRYXB5			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Fluorescent Yellow/Large		1003ANYQVU4	010115986	729.95	7	2023-10-03 04:32:39 PDT		y	1			11				B085VK8FB4						B085VK8FB4			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Fluorescent Yellow/X-Large		1003ANWH53G	010115987	729.95	2	2023-10-03 04:32:39 PDT		y	1			11				B085VNBDPP						B085VNBDPP			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Fluorescent Yellow / 2X-Large		1003ANQF4JY	010115988	729.95	3	2023-10-03 04:32:39 PDT		y	1			11				B085VXFGW8						B085VXFGW8			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - White/X-Small		1003ANZ7VLY	010115992	699.95	8	2023-10-03 04:32:39 PDT		y	1			11				B082P3C855						B082P3C855			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - White/Small		1003AO2ABMU	010115993	699.95	12	2023-10-03 04:32:39 PDT		y	1			11				B084Z7G4CR						B084Z7G4CR			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - White/Medium		1003ANWJES4	010115994	699.95	25	2023-10-03 04:32:39 PDT		y	1			11				B081SC7KP2						B081SC7KP2			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - White/Large		1003ANZ5ZES	010115995	699.95	4	2023-10-03 04:32:39 PDT		y	1			11				B082P4F1RY						B082P4F1RY			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - White/X-Large		1003AO0PEQR	010115996	699.95	12	2023-10-03 04:32:39 PDT		y	1			11				B085TP1C4P						B085TP1C4P			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - White / 2X-Large		1003ANWCCK1	010115997	699.95	11	2023-10-03 04:32:39 PDT		y	1			11				B084Z31S32						B084Z31S32			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Pearl Black/X-Small		1003ANWJ37F	010115998	699.95	7	2023-10-03 04:32:39 PDT		y	1			11				B085VQCTZM						B085VQCTZM			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Pearl Black/Small		1003ANVW8SV	010115999	699.95	13	2023-10-03 04:32:39 PDT		y	1			11				B084Z1VRK7						B084Z1VRK7			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Pearl Black/Medium		1003AO0JHBI	010116000	699.95	20	2023-10-03 04:32:39 PDT		y	1			11				B085VSCR7H						B085VSCR7H			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Pearl Black/Large		1003ANQGCNU	010116001	699.95	16	2023-10-03 04:32:39 PDT		y	1			11				B085TNXR5V						B085TNXR5V			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Pearl Black/X-Large		1003ANQHO64	010116002	699.95	8	2023-10-03 04:32:39 PDT		y	1			11				B085VSLP6K						B085VSLP6K			0	DEFAULT	Migrated Template	Active
Arai Signet-X Solid '20 Adult Street Motorcycle Helmet - Pearl Black / 2X-Large		1003AO22WME	010116003	699.95	6	2023-10-03 04:32:39 PDT		y	1			11				B085VK1TVD						B085VK1TVD			0	DEFAULT	Migrated Template	Active
Arai Helmets Quantum-X Wave Helmet Wave X-Small Black Wave		1002ALBOMZQ	010116004	849.95	3	2023-10-02 06:08:40 PDT		y	1			11				B0CJGJTY68						B0CJGJTY68			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Helmet - Wave - Small		1002ALEPQ14	010116005	849.95	11	2023-10-02 06:08:40 PDT		y	1			11				B0C38453N5						B0C38453N5			0	DEFAULT	Migrated Template	Active
Arai Quantum-X Motorcycle Helmet - Wave - Medium		1002AL8CQVF	010116006	849.95	20	2023-10-02 06:08:40 PDT		y	1			11				B0C385ZHGB						B0C385ZHGB			0	DEFAULT	Migrated Template	Active
Arai Helmets Quantum-X Wave Helmet Wave X-Large Black Wave		1002ALBQELE	010116008	849.95	15	2023-10-02 06:08:40 PDT		y	1			11				B0CJGBJJ4J						B0CJGBJJ4J			0	DEFAULT	Migrated Template	Active
Arai Helmets Contour-X Solid Helmet X-Small Diamond White	The ARAI HELMETS Contour-X Solid Helmet is a great choice for riders looking for a lightweight, comfortable, and stylish helmet. This helmet features a lightweight shell construction with a contoured shape for a snug fit. The interior is lined with a soft, breathable fabric for comfort and the adjustable chin strap ensures a secure fit. The Contour-X also features a removable visor for added protection and style. With its sleek design and superior protection, the ARAI HELMETS Contour-X Solid Helmet is a great choice for any rider. Get yours today and save with Discount Moto Gear * Logo duct works well at low speed and with an upright riding position and can be opened or closed easily with summer or winter gloves, via a short-stroke lever placed at the top if the rider can't see the lever and the logo is in its normal place, the duct is open * Rear spoiler sits a little more forward on the shell and is fed by 3 ports in the shell and efficiently draws air, but also smooths airflow over (and from the side) of the helmet, improving stability and reducing buffeting, especially while overtaking at highway speeds resulting in much less rider fatigue * 3D ARAI logo duct, just 3.5 mm in depth, feeds two central 10 mm intake ports * Logo duct is designed to breakaway in the event of an impact * Aerodynamic rear spoiler with one piece exhaust function * The one-piece aerodynamic rear exhaust/spoiler, operated by a 3-way switch, is inspired by the DF-X2 of the Corsair-X, but redesigned for touring use * Manufactured as thin and light as possible, the aerodynamic rear spoiler is designed to crush or break away upon impact, therefore having no influence on protective performance * Sliding chin vent actuating mechanism is thicker and easy to use with gloves * Designed to fit and connect a communication system easily on the shell exterior and without any compromise to the protection offered by the inner EPS liner	0928ACKT15T	010116031	749.95	1	2023-09-28 10:23:37 PDT		y	1			11				B0CJGMD17S						B0CJGMD17S			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Diamond White - Medium		0928ACJUA71	010116033	749.95	8	2023-09-28 10:23:37 PDT		y	1			11				B0BXVRQ4BN						B0BXVRQ4BN			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Diamond White - Large		0928ACPGUMB	010116034	749.95	3	2023-09-28 10:23:37 PDT		y	1			11				B0BXVZXM94						B0BXVZXM94			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Diamond White - X-Large		0928ACMCXDY	010116035	749.95	6	2023-09-28 10:23:37 PDT		y	1			11				B0BXVZV66S						B0BXVZV66S			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Diamond White - XX-Large		0928ACNKGHC	010116036	749.95	3	2023-09-28 10:23:37 PDT		y	1			11				B0BXVDNV25						B0BXVDNV25			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Diamond Black - Medium		0928ACMQTID	010116039	749.95	2	2023-09-28 10:23:37 PDT		y	1			11				B0BXW14NZS						B0BXW14NZS			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Diamond Black - X-Large		0928ACMU1IE	010116041	749.95	2	2023-09-28 10:23:37 PDT		y	1			11				B0BXVYJ3QF						B0BXVYJ3QF			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Diamond Black - XX-Large		0928ACPWCRR	010116042	749.95	3	2023-09-28 10:23:37 PDT		y	1			11				B0BXW76PYJ						B0BXW76PYJ			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Blue Frost - Small		0928ACPMVGL	010116044	749.95	6	2023-09-28 10:23:37 PDT		y	1			11				B0BXW42P3Y						B0BXW42P3Y			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Blue Frost - Medium		0928ACJ09DL	010116045	749.95	6	2023-09-28 10:23:37 PDT		y	1			11				B0BXW3MRYR						B0BXW3MRYR			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Blue Frost - Large		0928ACNLGPD	010116046	749.95	24	2023-09-28 10:23:37 PDT		y	1			11				B0BXVL7F8Z						B0BXVL7F8Z			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Blue Frost - X-Large		0928ACMI8RJ	010116047	749.95	9	2023-09-28 10:23:37 PDT		y	1			11				B0BXVRF4RW						B0BXVRF4RW			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Blue Frost - XX-Large		0928ACMKYQT	010116048	749.95	12	2023-09-28 10:23:37 PDT		y	1			11				B0BXVM41BN						B0BXVM41BN			0	DEFAULT	Migrated Template	Active
Arai Helmets Contour-X Solid Helmet X-Small Light Gray		0928ACNRPY6	010116049	749.95	4	2023-09-28 10:23:37 PDT		y	1			11				B0CJG49371						B0CJG49371			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Light Gray - Small		0928ACJWZBJ	010116050	749.95	2	2023-09-28 10:23:37 PDT		y	1			11				B0BXVLLNNR						B0BXVLLNNR			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Light Gray - Large		0928ACM4UBI	010116052	749.95	23	2023-09-28 10:23:37 PDT		y	1			11				B0BXVJD7RC						B0BXVJD7RC			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Light Gray - X-Large		0928ACM3UHP	010116053	749.95	17	2023-09-28 10:23:37 PDT		y	1			11				B0BXW15GBZ						B0BXW15GBZ			0	DEFAULT	Migrated Template	Active
Arai Helmets Contour-X Solid Helmet X-Small Black Frost		0928ACN7BRU	010116055	749.95	8	2023-09-28 10:23:37 PDT		y	1			11				B0CJG3JTTW						B0CJG3JTTW			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Black Frost - Small		0928ACME5W0	010116056	749.95	2	2023-09-28 10:23:37 PDT		y	1			11				B0BXVNRJ5P						B0BXVNRJ5P			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Black Frost - Medium		0928ACJWWXN	010116057	749.95	25	2023-09-28 10:23:37 PDT		y	1			11				B0BXVGVBFG						B0BXVGVBFG			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Black Frost - Large		0928ACMVPL0	010116058	749.95	27	2023-09-28 10:23:37 PDT		y	1			11				B0BXVQ69R5						B0BXVQ69R5			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Black Frost - X-Large		0928ACPBBGA	010116059	749.95	23	2023-09-28 10:23:37 PDT		y	1			11				B0BXVSDGX8						B0BXVSDGX8			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Solid Black Frost - XX-Large		0928ACNF7MF	010116060	749.95	17	2023-09-28 10:23:37 PDT		y	1			11				B0BXVLKRVG						B0BXVLKRVG			0	DEFAULT	Migrated Template	Active
Arai Helmets Contour-X Solid Helmet Flourescent Yellow X-Small Black Flourescent Yellow		0928ACPHJX1	010116061	889.95	9	2023-09-28 10:23:37 PDT		y	1			11				B0CJG47526						B0CJG47526			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Face Fluorescent Yellow - Medium		0928ACNT2UZ	010116063	889.95	5	2023-09-28 10:23:37 PDT		y	1			11				B0BXVQ74GP						B0BXVQ74GP			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Face Fluorescent Yellow - Large		0928ACL6TGU	010116064	889.95	22	2023-09-28 10:23:37 PDT		y	1			11				B0BXVDM5LH						B0BXVDM5LH			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Face Fluorescent Yellow - X-Large		0928ACNEOFE	010116065	889.95	25	2023-09-28 10:23:37 PDT		y	1			11				B0BXV6WHT7						B0BXV6WHT7			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Face Fluorescent Yellow - XX-Large		0928ACMFHVP	010116066	889.95	6	2023-09-28 10:23:37 PDT		y	1			11				B0BXVDQMZY						B0BXVDQMZY			0	DEFAULT	Migrated Template	Active
Arai Helmets Contour-X Snake Helmet Red X-Small Black Red		0928ACNRPXO	010116067	889.95	5	2023-09-28 10:23:37 PDT		y	1			11				B0CJG4R1ZK						B0CJG4R1ZK			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Snake Red - Small		0928ACI6C3P	010116068	889.95	14	2023-09-28 10:23:37 PDT		y	1			11				B0BXVBH83Y						B0BXVBH83Y			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Snake Red - Medium		0928ACNLGQD	010116069	889.95	18	2023-09-28 10:23:37 PDT		y	1			11				B0BXVLK8XD						B0BXVLK8XD			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Snake Red - Large		0928ACLWEWD	010116070	889.95	23	2023-09-28 10:23:37 PDT		y	1			11				B0BXVRH86M						B0BXVRH86M			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Snake Red - X-Large		0928ACJLXTC	010116071	889.95	19	2023-09-28 10:23:37 PDT		y	1			11				B0BXVVK4ZX						B0BXVVK4ZX			0	DEFAULT	Migrated Template	Active
Arai Contour-X Helmet Snake Red - XX-Large		0928ACI6QXX	010116072	889.95	15	2023-09-28 10:23:37 PDT		y	1			11				B0BXVS2K5L						B0BXVS2K5L			0	DEFAULT	Migrated Template	Active
Arai Signet-X Flag Unisex-Adult Street Motorcycle Helmet - UK/X-Small		1003ANWDRRL	010116191	849.95	2	2023-10-03 04:19:06 PDT		y	1			11				B091G1SX7F						B091G1SX7F			0	DEFAULT	Migrated Template	Active
Arai Signet-X Flag Unisex-Adult Street Motorcycle Helmet - UK/Small		1003AO254BV	010116192	849.95	5	2023-10-03 04:19:06 PDT		y	1			11				B091FYPX7D						B091FYPX7D			0	DEFAULT	Migrated Template	Active
Arai Signet-X Flag Unisex-Adult Street Motorcycle Helmet - UK/Medium		1003ANY8G8A	010116193	849.95	4	2023-10-03 04:19:06 PDT		y	1			11				B091G27C4J						B091G27C4J			0	DEFAULT	Migrated Template	Active
Arai Signet-X Flag Unisex-Adult Street Motorcycle Helmet - UK/Large		1003ANTDOKE	010116194	849.95	2	2023-10-03 04:19:06 PDT		y	1			11				B091FY5RKS						B091FY5RKS			0	DEFAULT	Migrated Template	Active
Arai Signet-X Flag Unisex-Adult Street Motorcycle Helmet - Italy/X-Small		1003ANYR9MT	010116197	849.95	2	2023-10-03 04:19:06 PDT		y	1			11				B091G6VKX9						B091G6VKX9			0	DEFAULT	Migrated Template	Active
Arai Signet-X Flag Unisex-Adult Street Motorcycle Helmet - Italy/Small		1003ANXKWCX	010116198	849.95	3	2023-10-03 04:19:06 PDT		y	1			11				B091G2T8WG						B091G2T8WG			0	DEFAULT	Migrated Template	Active
Arai Signet-X Flag Unisex-Adult Street Motorcycle Helmet - Italy/Medium		1003ANQ7GHY	010116199	849.95	9	2023-10-03 04:19:06 PDT		y	1			11				B091FYKZ2P						B091FYKZ2P			0	DEFAULT	Migrated Template	Active
Arai Signet-X Flag Unisex-Adult Street Motorcycle Helmet - Italy/Large		1003ANYNPJT	010116200	849.95	5	2023-10-03 04:19:06 PDT		y	1			11				B091G395LL						B091G395LL			0	DEFAULT	Migrated Template	Active
Arai Signet-X Flag Unisex-Adult Street Motorcycle Helmet - Italy/X-Large		1003ANWCKO6	010116201	849.95	2	2023-10-03 04:19:06 PDT		y	1			11				B091FZTG92						B091FZTG92			0	DEFAULT	Migrated Template	Active
Arai Signet-X Flag Unisex-Adult Street Motorcycle Helmet - Italy / 2X-Large		1003AO0BDSA	010116202	849.95	3	2023-10-03 04:19:06 PDT		y	1			11				B091G1QDXP						B091G1QDXP			0	DEFAULT	Migrated Template	Active
Arai Helmets Corsair-X IOM TT 2023 Helmet IOM TT X-Small Black IOM TT		1003AO0HY9C	010116208	1099.95	9	2023-10-03 04:19:06 PDT		y	1			11				B0CJG3QGZ2						B0CJG3QGZ2			0	DEFAULT	Migrated Template	Active
Shoei X-Fourteen Aerodyne Men's Street Motorcycle Helmet - TC-1 / X-Small		1002ALF02PG	0104-2601-05	929.99	19	2023-10-02 06:32:43 PDT		y	1			11				B084JMFJFZ						B084JMFJFZ			0	DEFAULT	Migrated Template	Active
Shoei X-Fourteen Aerodyne Men's Street Motorcycle Helmet - TC-1 / X-Small		1002ALBUG2M	0104-2601-06	929.99	13	2023-10-02 06:32:43 PDT		y	1			11				B084JMFJFZ						B084JMFJFZ			0	DEFAULT	Migrated Template	Active
Shoei X-Fourteen Helmet - Marquez Black Concept 2 (X-Small) (ONE Color)		1002ALF01FD	0104-2801-05	949.99	6	2023-10-02 06:32:43 PDT		y	1			11				B08DXJXL7T						B08DXJXL7T			0	DEFAULT	Migrated Template	Active
Shoei X-Fourteen Helmet - Marquez Black Concept 2 (X-Small) (ONE Color)		1002ALEWYS1	0104-2801-06	949.99	14	2023-10-02 06:32:43 PDT		y	1			11				B08DXJXL7T						B08DXJXL7T			0	DEFAULT	Migrated Template	Active
Shoei X-Fourteen Helmet - Marquez 6 (X-Small) (RED)		1002ALEWPB5	0104-2901-05	949.99	6	2023-10-02 06:32:43 PDT		y	1			11				B08WQ2RBZJ						B08WQ2RBZJ			0	DEFAULT	Migrated Template	Active
Shoei X-Fourteen Helmet - Marquez 6 (X-Small) (RED)		1002ALEYVBX	0104-2901-06	949.99	23	2023-10-02 06:32:43 PDT		y	1			11				B08WQ2RBZJ						B08WQ2RBZJ			0	DEFAULT	Migrated Template	Active
Arai Ram-X Solid '20 Adult Street Motorcycle Helmet - Diamond Black/X-Small		1003ANQBY85	01042904	719.95	4	2023-10-03 04:27:27 PDT		y	1			11				B085VV6KHX						B085VV6KHX			0	DEFAULT	Migrated Template	Active
Arai Ram-X Solid '20 Adult Street Motorcycle Helmet - Diamond Black/Medium		1003ANQEE2D	01042906	719.95	4	2023-10-03 04:27:27 PDT		y	1			11				B081SNZDG8						B081SNZDG8			0	DEFAULT	Migrated Template	Active
Arai Ram-X Solid '20 Adult Street Motorcycle Helmet - Diamond Black/Large		1003ANXNSMK	01042907	719.95	13	2023-10-03 04:27:27 PDT		y	1			11				B081SCBCYJ						B081SCBCYJ			0	DEFAULT	Migrated Template	Active
Arai Ram-X Solid '20 Adult Street Motorcycle Helmet - Diamond Black/X-Large		1003ANQDUCS	01042908	719.95	3	2023-10-03 04:27:27 PDT		y	1			11				B085VNB2C9						B085VNB2C9			0	DEFAULT	Migrated Template	Active
Arai Ram-X Solid '20 Adult Street Motorcycle Helmet - Diamond Black / 2X-Large		1003ANWFDA1	01042909	719.95	4	2023-10-03 04:27:27 PDT		y	1			11				B085VR48CM						B085VR48CM			0	DEFAULT	Migrated Template	Active
Arai Ram-X Solid '20 Adult Street Motorcycle Helmet - Diamond White/X-Small		1003ANQFKCP	01042910	719.95	5	2023-10-03 04:27:27 PDT		y	1			11				B081S94LJ2						B081S94LJ2			0	DEFAULT	Migrated Template	Active
Arai Ram-X Solid '20 Adult Street Motorcycle Helmet - Diamond White/Small		1003ANQH9DZ	01042911	719.95	4	2023-10-03 04:27:27 PDT		y	1			11				B081SCNJGS						B081SCNJGS			0	DEFAULT	Migrated Template	Active
